"","dayindex","temp","dewp","slp","max","min","sndp","fog","NUM_REPORTS"
"2",0,0.229411764705882,0.269757639620653,0.849829351535837,0.176297747306562,0.247770069375619,0.681818181818182,0,0.596750369276219
"3",0.000128766417718259,0.252941176470588,0.315068493150685,0.662116040955632,0.259549461312439,0.245787908820614,0.645454545454545,0,0.602658788774003
"4",0.000257532835436518,0.350980392156863,0.419388830347734,0.549488054607508,0.264446620959843,0.406342913776016,0.645454545454545,0,0.613737075332349
"5",0.000386299253154777,0.412745098039216,0.449947312961012,0.295221843003413,0.34769833496572,0.442021803766105,0.590909090909091,0,0.688330871491876
"6",0.000515065670873036,0.353921568627451,0.379346680716544,0.383959044368601,0.330068560235064,0.370664023785927,0.536363636363636,0,0.705317577548006
"7",0.000643832088591295,0.396078431372549,0.442571127502634,0.387372013651877,0.330068560235064,0.442021803766105,0.536363636363636,0,0.568685376661743
"8",0.000772598506309554,0.326470588235294,0.351949420442571,0.539249146757678,0.264446620959843,0.366699702675917,0.5,0,0.607090103397341
"9",0.000901364924027814,0.279411764705882,0.297154899894626,0.672354948805459,0.226248775710088,0.297324083250743,0.5,0,0.627031019202363
"10",0.00103013134174607,0.333333333333333,0.360379346680717,0.62457337883959,0.330068560235064,0.370664023785927,0.5,0,0.666174298375185
"11",0.00115889775946433,0.38921568627451,0.420442571127503,0.57679180887372,0.372184133202742,0.417244796828543,0.5,0,0.659527326440177
"12",0.00128766417718259,0.4,0.467860906217071,0.609215017064846,0.343780607247796,0.45589692765114,0.413636363636364,0,0.751846381093058
"13",0.00141643059490085,0.429411764705882,0.505795574288725,0.633105802047781,0.34769833496572,0.513379583746283,0.359090909090909,0,0.72082717872969
"14",0.00154519701261911,0.43921568627451,0.506849315068493,0.482935153583618,0.352595494613124,0.506442021803766,0.268181818181818,0,0.579025110782866
"15",0.00167396343033737,0.435294117647059,0.531085353003161,0.455631399317406,0.34769833496572,0.513379583746283,0.177272727272727,0,0.721565731166913
"16",0.00180272984805563,0.395098039215686,0.46259220231823,0.595563139931741,0.314397649363369,0.45589692765114,0.177272727272727,0,0.676514032496307
"17",0.00193149626577389,0.345098039215686,0.400421496311907,0.680887372013651,0.259549461312439,0.42418235877106,0.177272727272727,0,0.70384047267356
"18",0.00206026268349215,0.324509803921569,0.390937829293994,0.563139931740615,0.294809010773751,0.366699702675917,0.140909090909091,0,0.696454948301329
"19",0.0021890291012104,0.358823529411765,0.40463645943098,0.54778156996587,0.277179236043095,0.42418235877106,0.140909090909091,0,0.649187592319055
"20",0.00231779551892866,0.302941176470588,0.321390937829294,0.653583617747441,0.241919686581783,0.370664023785927,0.140909090909091,0,0.680206794682422
"21",0.00244656193664692,0.270588235294118,0.292939936775553,0.682593856655291,0.255631733594515,0.297324083250743,0.140909090909091,0,0.568685376661743
"22",0.00257532835436518,0.3,0.330874604847208,0.738907849829352,0.277179236043095,0.334985133795837,0.140909090909091,0,0.624076809453471
"23",0.00270409477208344,0.38921568627451,0.434141201264489,0.621160409556315,0.330068560235064,0.42418235877106,0.140909090909091,0,0.675775480059084
"24",0.0028328611898017,0.329411764705882,0.371970495258166,0.590443686006825,0.275220372184133,0.366699702675917,0.140909090909091,0,0.565731166912851
"25",0.00296162760751996,0.307843137254902,0.305584826132771,0.75085324232082,0.245837414299706,0.32804757185332,0.140909090909091,0,0.62629246676514
"26",0.00309039402523822,0.346078431372549,0.388830347734457,0.532423208191126,0.294809010773751,0.375619425173439,0.177272727272727,0,0.709748892171344
"27",0.00321916044295648,0.337254901960784,0.360379346680717,0.602389078498294,0.294809010773751,0.366699702675917,0.177272727272727,0,0.649926144756278
"28",0.00334792686067474,0.287254901960784,0.305584826132771,0.687713310580205,0.264446620959843,0.32804757185332,0.177272727272727,0,0.547267355982275
"29",0.003476693278393,0.411764705882353,0.498419388830348,0.501706484641639,0.365328109696376,0.442021803766105,0.0909090909090909,0,0.61890694239291
"30",0.00360545969611125,0.46078431372549,0.553213909378293,0.148464163822525,0.40254652301665,0.506442021803766,0.0545454545454545,0,0.646971935007385
"31",0.00373422611382951,0.42843137254902,0.504741833508957,0.313993174061434,0.333986287952987,0.506442021803766,0.0545454545454545,0,0.630723781388479
"32",0.00386299253154777,0.373529411764706,0.409905163329821,0.539249146757678,0.314397649363369,0.395441030723489,0,0,0.737075332348597
"33",0.00399175894926603,0.175490196078431,0.177028451001054,0.6740614334471,0.241919686581783,0.174430128840436,0,0,0.665435745937962
"34",0.00412052536698429,0.267647058823529,0.29504741833509,0.63481228668942,0.277179236043095,0.281466798810704,0,0,0.627031019202363
"35",0.00424929178470255,0.422549019607843,0.483667017913593,0.484641638225256,0.333986287952987,0.464816650148662,0,0,0.601181683899557
"36",0.00437805820242081,0.388235294117647,0.452054794520548,0.503412969283277,0.314397649363369,0.45589692765114,0,0,0.722304283604136
"37",0.00450682462013907,0.41078431372549,0.473129610115911,0.494880546075086,0.363369245837414,0.475718533201189,0,0,0.635155096011817
"38",0.00463559103785733,0.366666666666667,0.430979978925184,0.653583617747441,0.333986287952987,0.386521308225966,0,1,0.672082717872969
"39",0.00476435745557559,0.505882352941176,0.570073761854584,0.523890784982935,0.48873653281097,0.531219028741328,0,0,0.6698670605613
"40",0.00489312387329385,0.565686274509804,0.674394099051633,0.337883959044368,0.506366307541626,0.495540138751239,0.0545454545454545,0,0.701624815361891
"41",0.0050218902910121,0.295098039215686,0.330874604847208,0.767918088737203,0.294809010773751,0.317145688800793,0.0545454545454545,0,0.556868537666174
"42",0.00515065670873036,0.277450980392157,0.270811380400421,0.858361774744028,0.259549461312439,0.317145688800793,0.0545454545454545,0,0.527326440177253
"43",0.00527942312644862,0.387254901960784,0.385669125395153,0.699658703071673,0.365328109696376,0.42418235877106,0,0,0.664697193500739
"44",0.00540818954416688,0.442156862745098,0.488935721812434,0.680887372013651,0.372184133202742,0.506442021803766,0,0,0.669128508124077
"45",0.00553695596188514,0.45,0.543730242360379,0.5,0.352595494613124,0.506442021803766,0,1,0.659527326440177
"46",0.0056657223796034,0.398039215686275,0.445732349841939,0.537542662116042,0.314397649363369,0.475718533201189,0,0,0.708271787296898
"47",0.00579448879732166,0.394117647058824,0.426765015806112,0.593856655290103,0.312438785504407,0.442021803766105,0,0,0.648449039881832
"48",0.00592325521503992,0.246078431372549,0.191780821917808,0.800341296928327,0.237022526934378,0.258671952428147,0,0,0.548744460856721
"49",0.00605202163275818,0.256862745098039,0.208640674394099,0.812286689419795,0.259549461312439,0.263627353815659,0,0,0.550221565731167
"50",0.00618078805047644,0.42843137254902,0.413066385669125,0.546075085324233,0.422135161606268,0.45589692765114,0,0,0.646971935007385
"51",0.0063095544681947,0.437254901960784,0.436248682824025,0.580204778156997,0.365328109696376,0.45986124876115,0,0,0.680945347119645
"52",0.00643832088591295,0.27156862745098,0.162276080084299,0.791808873720135,0.259549461312439,0.281466798810704,0,0,0.655834564254062
"53",0.00656708730363121,0.317647058823529,0.348788198103267,0.643344709897613,0.259549461312439,0.352824578790882,0,0,0.584194977843427
"54",0.00669585372134947,0.341176470588235,0.347734457323498,0.660409556313995,0.264446620959843,0.356788899900892,0,0,0.639586410635155
"55",0.00682462013906773,0.418627450980392,0.478398314014752,0.590443686006825,0.372184133202742,0.437066402378593,0,0,0.666174298375185
"56",0.00695338655678599,0.518627450980392,0.574288724973656,0.283276450511944,0.541625857002938,0.477700693756194,0,0,0.610782865583456
"57",0.00708215297450425,0.4,0.410958904109589,0.696245733788396,0.382957884427032,0.406342913776016,0,0,0.641802067946824
"58",0.00721091939222251,0.37843137254902,0.348788198103267,0.757679180887371,0.34769833496572,0.42418235877106,0,0,0.673559822747415
"59",0.00733968580994077,0.297058823529412,0.172813487881981,0.709897610921501,0.264446620959843,0.299306243805748,0,0,0.658050221565731
"60",0.00746845222765903,0.372549019607843,0.308746048472076,0.51023890784983,0.400587659157689,0.388503468780971,0,0,0.929098966026588
"61",0.00759721864537729,0.438235294117647,0.473129610115911,0.36518771331058,0.400587659157689,0.495540138751239,0,0,0.785081240768094
"62",0.00772598506309554,0.448039215686275,0.479452054794521,0.401023890784984,0.453476983349657,0.442021803766105,0,0,0.729689807976366
"63",0.0078547514808138,0.414705882352941,0.444678609062171,0.459044368600683,0.365328109696376,0.45986124876115,0,0,0.610782865583456
"64",0.00798351789853206,0.347058823529412,0.308746048472076,0.563139931740615,0.275220372184133,0.366699702675917,0,0,0.662481536189069
"65",0.00811228431625032,0.356862745098039,0.334035827186512,0.617747440273037,0.312438785504407,0.388503468780971,0,0,0.674298375184638
"66",0.00824105073396858,0.41078431372549,0.371970495258166,0.580204778156997,0.431929480901077,0.406342913776016,0,0,0.763663220088626
"67",0.00836981715168684,0.402941176470588,0.40463645943098,0.486348122866895,0.352595494613124,0.475718533201189,0,0,0.754062038404727
"68",0.0084985835694051,0.400980392156863,0.373024236037935,0.556313993174061,0.365328109696376,0.42418235877106,0,0,0.802067946824225
"69",0.00862734998712336,0.440196078431373,0.406743940990516,0.517064846416382,0.471106758080313,0.42418235877106,0,0,0.688330871491876
"70",0.00875611640484162,0.457843137254902,0.46259220231823,0.511945392491468,0.451518119490695,0.475718533201189,0,0,0.597488921713442
"71",0.00888488282255988,0.469607843137255,0.523709167544784,0.40273037542662,0.453476983349657,0.477700693756194,0,0,0.686115214180207
"72",0.00901364924027814,0.463725490196078,0.505795574288725,0.225255972696245,0.471106758080313,0.495540138751239,0,0,0.706056129985229
"73",0.00914241565799639,0.487254901960784,0.50263435194942,0.407849829351536,0.48873653281097,0.477700693756194,0,0,0.725258493353028
"74",0.00927118207571465,0.511764705882353,0.584826132771338,0.392491467576792,0.460333006856024,0.545094152626363,0,0,0.681683899556869
"75",0.00939994849343291,0.432352941176471,0.508956796628029,0.418088737201366,0.352595494613124,0.495540138751239,0.140909090909091,0,0.680206794682422
"76",0.00952871491115117,0.420588235294118,0.461538461538462,0.612627986348123,0.34769833496572,0.477700693756194,0.140909090909091,0,0.556129985228951
"77",0.00965748132886943,0.424509803921569,0.422550052687039,0.759385665529011,0.431929480901077,0.417244796828543,0.140909090909091,0,0.632939438700148
"78",0.00978624774658769,0.458823529411765,0.405690200210748,0.75085324232082,0.435847208619001,0.477700693756194,0,0,0.74519940915805
"79",0.00991501416430595,0.48921568627451,0.438356164383562,0.6740614334471,0.471106758080313,0.506442021803766,0,0,0.810930576070901
"80",0.0100437805820242,0.508823529411765,0.426765015806112,0.595563139931741,0.510284035259549,0.484638255698712,0,0,0.766617429837518
"81",0.0101725469997425,0.513725490196078,0.504741833508957,0.563139931740615,0.539666993143977,0.484638255698712,0,0,0.767355982274742
"82",0.0103013134174607,0.52156862745098,0.512118018967334,0.530716723549487,0.501469147894221,0.526263627353816,0,0,0.846381093057607
"83",0.010430079835179,0.419607843137255,0.357218124341412,0.575085324232082,0.440744368266406,0.445986124876115,0,0,0.740768094534712
"84",0.0105588462528972,0.316666666666667,0.292939936775553,0.643344709897613,0.259549461312439,0.370664023785927,0,0,0.566469719350074
"85",0.0106876126706155,0.324509803921569,0.249736564805058,0.660409556313995,0.312438785504407,0.352824578790882,0,0,0.650664697193501
"86",0.0108163790883338,0.409803921568627,0.363540569020021,0.672354948805459,0.372184133202742,0.426164519326065,0,0,0.793205317577548
"87",0.010945145506052,0.456862745098039,0.378292939936776,0.616040955631399,0.471106758080313,0.45986124876115,0,0,0.72821270310192
"88",0.0110739119237703,0.498039215686274,0.511064278187566,0.52047781569966,0.451518119490695,0.545094152626363,0,0,0.740029542097489
"89",0.0112026783414885,0.51078431372549,0.508956796628029,0.486348122866895,0.481880509304603,0.545094152626363,0,0,0.749630723781389
"90",0.0113314447592068,0.527450980392157,0.539515279241307,0.416382252559727,0.528893241919687,0.554013875123885,0,0,0.716395864106352
"91",0.0114602111769251,0.486274509803922,0.457323498419389,0.401023890784984,0.460333006856024,0.484638255698712,0,0,0.757016248153619
"92",0.0115889775946433,0.532352941176471,0.45100105374078,0.488054607508532,0.589618021547503,0.515361744301288,0,0,0.728951255539143
"93",0.0117177440123616,0.506862745098039,0.513171759747102,0.549488054607508,0.48873653281097,0.549058473736373,0,0,0.751846381093058
"94",0.0118465104300798,0.52843137254902,0.508956796628029,0.69453924914676,0.506366307541626,0.566897918731417,0,0,0.745937961595273
"95",0.0119752768477981,0.582352941176471,0.510010537407798,0.604095563139932,0.598432908912831,0.573835480673935,0,0,0.693500738552437
"96",0.0121040432655164,0.654901960784314,0.748155953635406,0.411262798634811,0.617042115572968,0.634291377601586,0,0,0.772525849335303
"97",0.0122328096832346,0.713725490196078,0.706006322444679,0.303754266211604,0.79333986287953,0.624380574826561,0,1,0.751107828655835
"98",0.0123615761009529,0.725490196078431,0.616438356164383,0.377133105802047,0.753183153770813,0.65609514370664,0,0,0.726735598227474
"99",0.0124903425186711,0.618627450980392,0.639620653319283,0.385665529010238,0.594515181194907,0.638255698711596,0,0,0.740768094534712
"100",0.0126191089363894,0.574509803921569,0.645943097997892,0.436860068259385,0.506366307541626,0.638255698711596,0,0,0.742983751846381
"101",0.0127478753541076,0.698039215686275,0.769230769230769,0.331058020477816,0.735553379040157,0.684836471754212,0,0,0.72082717872969
"102",0.0128766417718259,0.659803921568627,0.655426765015806,0.245733788395904,0.665034280117532,0.65609514370664,0,0,0.828655834564254
"103",0.0130054081895442,0.57843137254902,0.571127502634352,0.534129692832765,0.541625857002938,0.602576808721506,0,0,0.739290989660266
"104",0.0131341746072624,0.615686274509804,0.559536354056902,0.513651877133105,0.627815866797258,0.624380574826561,0,0,0.747415066469719
"105",0.0132629410249807,0.587254901960784,0.558482613277134,0.445392491467576,0.523996082272282,0.620416253716551,0,0,0.658050221565731
"106",0.0133917074426989,0.480392156862745,0.465753424657534,0.508532423208191,0.490695396669932,0.495540138751239,0,0,0.621861152141802
"107",0.0135204738604172,0.442156862745098,0.436248682824025,0.641638225255972,0.422135161606268,0.475718533201189,0.0545454545454545,0,0.634416543574594
"108",0.0136492402781355,0.502941176470588,0.429926238145416,0.668941979522186,0.523996082272282,0.477700693756194,0,0,0.740768094534712
"109",0.0137780066958537,0.605882352941176,0.478398314014752,0.537542662116042,0.658178256611165,0.584737363726462,0,0,0.729689807976366
"110",0.013906773113572,0.725490196078431,0.702845100105374,0.401023890784984,0.753183153770813,0.709613478691774,0,0,0.841949778434269
"111",0.0140355395312902,0.781372549019608,0.822971548998946,0.385665529010238,0.753183153770813,0.798810703666997,0,0,0.764401772525849
"112",0.0141643059490085,0.727450980392157,0.760800842992624,0.539249146757678,0.770812928501469,0.709613478691774,0,0,0.751846381093058
"113",0.0142930723667268,0.758823529411765,0.757639620653319,0.387372013651877,0.755142017629775,0.673934588701685,0,0,0.718611521418021
"114",0.014421838784445,0.587254901960784,0.499473129610116,0.561433447098977,0.589618021547503,0.615460852329039,0,0,0.708271787296898
"115",0.0145506052021633,0.62156862745098,0.540569020021075,0.639931740614335,0.589618021547503,0.654112983151635,0,0,0.711964549483013
"116",0.0146793716198815,0.677450980392157,0.596417281348788,0.583617747440273,0.735553379040157,0.643211100099108,0,0,0.755539143279173
"117",0.0148081380375998,0.694117647058824,0.567966280295047,0.568259385665529,0.700293829578844,0.709613478691774,0,0,0.863367799113737
"118",0.0149369044553181,0.626470588235294,0.523709167544784,0.703071672354951,0.612144955925563,0.638255698711596,0,0,0.714180206794682
"119",0.0150656708730363,0.693137254901961,0.520547945205479,0.715017064846415,0.735553379040157,0.684836471754212,0,0,0.709010339734121
"120",0.0151944372907546,0.786274509803922,0.556375131717597,0.592150170648464,0.834476003917728,0.743310208126858,0,0,0.810930576070901
"121",0.0153232037084728,0.830392156862745,0.72813487881981,0.45221843003413,0.812928501469148,0.821605550049554,0,0,0.894387001477105
"122",0.0154519701261911,0.824509803921569,0.730242360379347,0.435153583617748,0.79333986287953,0.812685827552032,0,0,0.832348596750369
"123",0.0155807365439093,0.841176470588235,0.71654373024236,0.52047781569966,0.834476003917728,0.832507433102081,0,0,0.816838995568685
"124",0.0157095029616276,0.681372549019608,0.697576396206533,0.583617747440273,0.80411361410382,0.704658077304262,0,0,0.884785819793205
"125",0.0158382693793459,0.652941176470588,0.689146469968388,0.593856655290103,0.636630754162586,0.684836471754212,0,0,0.747415066469719
"126",0.0159670357970641,0.726470588235294,0.624868282402529,0.539249146757678,0.746327130264447,0.732408325074331,0,0,0.655096011816839
"127",0.0160958022147824,0.733333333333333,0.795574288724974,0.508532423208191,0.665034280117532,0.798810703666997,0,0,0.780649926144756
"128",0.0162245686325006,0.716666666666667,0.635405690200211,0.575085324232082,0.735553379040157,0.673934588701685,0,0,0.795420974889217
"129",0.0163533350502189,0.764705882352941,0.661749209694415,0.551194539249147,0.788442703232125,0.745292368681863,0,0,0.837518463810931
"130",0.0164821014679372,0.803921568627451,0.697576396206533,0.459044368600683,0.823702252693438,0.782953419226957,0,0,0.739290989660266
"131",0.0166108678856554,0.691176470588235,0.758693361433087,0.447098976109215,0.700293829578844,0.65609514370664,0,0,0.755539143279173
"132",0.0167396343033737,0.581372549019608,0.526870389884089,0.63481228668942,0.541625857002938,0.602576808721506,0,0,0.672082717872969
"133",0.0168684007210919,0.606862745098039,0.505795574288725,0.668941979522186,0.647404505386876,0.584737363726462,0,0,0.645494830132939
"134",0.0169971671388102,0.66078431372549,0.598524762908324,0.564846416382252,0.647404505386876,0.684836471754212,0,0,0.712703101920236
"135",0.0171259335565285,0.811764705882353,0.799789251844046,0.366894197952219,0.872673849167483,0.763131813676908,0,0,0.801329394387001
"136",0.0172546999742467,0.856862745098039,0.856691253951528,0.259385665529009,0.85896180215475,0.870168483647175,0,0,0.772525849335303
"137",0.017383466391965,0.808823529411765,0.825079030558483,0.324232081911263,0.834476003917728,0.832507433102081,0,0,0.791728212703102
"138",0.0175122328096832,0.783333333333333,0.735511064278187,0.385665529010238,0.774730656219393,0.793855302279485,0,0,0.815361890694239
"139",0.0176409992274015,0.72843137254902,0.616438356164383,0.443686006825939,0.700293829578844,0.727452923686819,0,0,0.738552437223043
"140",0.0177697656451198,0.745098039215686,0.652265542676501,0.389078498293515,0.755142017629775,0.723488602576809,0,0,0.699409158050222
"141",0.017898532062838,0.759803921568627,0.806111696522655,0.203071672354949,0.715964740450539,0.793855302279485,0,0,0.813884785819793
"142",0.0180272984805563,0.642156862745098,0.631190727081138,0.305460750853242,0.594515181194907,0.65609514370664,0,0,0.695716395864106
"143",0.0181560648982745,0.611764705882353,0.639620653319283,0.317406143344709,0.576885406464251,0.638255698711596,0,0,0.663220088626292
"144",0.0182848313159928,0.606862745098039,0.660695468914647,0.334470989761091,0.576885406464251,0.638255698711596,0,0,0.721565731166913
"145",0.018413597733711,0.606862745098039,0.663856691253952,0.378839590443685,0.570029382957885,0.643211100099108,0,0,0.749630723781389
"146",0.0185423641514293,0.6,0.680716543730242,0.341296928327646,0.548481880509305,0.624380574826561,0,0,0.610044313146233
"147",0.0186711305691476,0.612745098039216,0.69336143308746,0.312286689419795,0.559255631733595,0.673934588701685,0,0,0.603397341211226
"148",0.0187998969868658,0.662745098039216,0.721812434141201,0.428327645051194,0.629774730656219,0.691774033696729,0,0,0.731166912850812
"149",0.0189286634045841,0.665686274509804,0.697576396206533,0.518771331058021,0.617042115572968,0.684836471754212,0,0,0.793205317577548
"150",0.0190574298223023,0.62156862745098,0.561643835616438,0.598976109215016,0.576885406464251,0.638255698711596,0,0,0.744460856720827
"151",0.0191861962400206,0.629411764705882,0.615384615384615,0.52047781569966,0.589618021547503,0.684836471754212,0,0,0.710487444608567
"152",0.0193149626577389,0.634313725490196,0.711275026343519,0.29863481228669,0.617042115572968,0.673934588701685,0,0,0.981536189069424
"153",0.0194437290754571,0.645098039215686,0.694415173867229,0.230375426621161,0.60822722820764,0.704658077304262,0,0,0.785081240768094
"154",0.0195724954931754,0.609803921568628,0.665964172813488,0.401023890784984,0.548481880509305,0.673934588701685,0,0,0.627031019202363
"155",0.0197012619108936,0.602941176470588,0.65331928345627,0.508532423208191,0.528893241919687,0.673934588701685,0,0,0.765140324963072
"156",0.0198300283286119,0.614705882352941,0.71654373024236,0.522184300341296,0.559255631733595,0.654112983151635,0,0,0.698670605612999
"157",0.0199587947463302,0.657843137254902,0.772391991570074,0.511945392491468,0.636630754162586,0.704658077304262,0,1,0.74519940915805
"158",0.0200875611640484,0.685294117647059,0.759747102212856,0.527303754266212,0.647404505386876,0.732408325074331,0,0,0.731905465288035
